time: 1578057099, messages: 0, members joined 0 
time: 1578075896, messages: 0, members joined 0 
time: 1578075901, messages: 0, members joined 0 
time: 1578075906, messages: 0, members joined 0 
time: 1578075911, messages: 2, members joined 0 
time: 1578075916, messages: 0, members joined 0 
time: 1578075921, messages: 0, members joined 0 
time: 1578075926, messages: 0, members joined 0 
time: 1578075931, messages: 0, members joined 0 
time: 1578075936, messages: 0, members joined 0 
time: 1578075941, messages: 0, members joined 0 
time: 1578075946, messages: 0, members joined 0 
time: 1578075951, messages: 0, members joined 0 
time: 1578075956, messages: 0, members joined 0 
time: 1578075961, messages: 0, members joined 0 
time: 1578075966, messages: 0, members joined 0 
time: 1578075971, messages: 0, members joined 0 
time: 1578075976, messages: 0, members joined 0 
time: 1578075981, messages: 0, members joined 0 
time: 1578075986, messages: 0, members joined 0 
time: 1578075991, messages: 0, members joined 0 
time: 1578075996, messages: 0, members joined 0 
time: 1578076001, messages: 0, members joined 0 
time: 1578076006, messages: 0, members joined 0 
time: 1578076011, messages: 0, members joined 0 
time: 1578076016, messages: 0, members joined 0 
time: 1578076021, messages: 0, members joined 0 
time: 1578076026, messages: 0, members joined 0 
time: 1578076031, messages: 0, members joined 0 
time: 1578076036, messages: 0, members joined 0 
time: 1578076041, messages: 0, members joined 0 
time: 1578076046, messages: 0, members joined 0 
time: 1578076051, messages: 0, members joined 0 
time: 1578076056, messages: 0, members joined 0 
time: 1578076061, messages: 0, members joined 0 
time: 1578076066, messages: 0, members joined 0 
time: 1578076071, messages: 0, members joined 0 
time: 1578076077, messages: 0, members joined 0 
time: 1578076082, messages: 0, members joined 0 
time: 1578076087, messages: 0, members joined 0 
time: 1578076092, messages: 0, members joined 0 
time: 1578076097, messages: 0, members joined 0 
time: 1578076102, messages: 0, members joined 0 
time: 1578076107, messages: 0, members joined 0 
time: 1578076112, messages: 0, members joined 0 
time: 1578076117, messages: 0, members joined 0 
time: 1578076122, messages: 0, members joined 0 
time: 1578076127, messages: 0, members joined 0 
time: 1578076132, messages: 0, members joined 0 
time: 1578076137, messages: 0, members joined 0 
time: 1578076142, messages: 0, members joined 0 
time: 1578076147, messages: 0, members joined 0 
time: 1578076152, messages: 0, members joined 0 
time: 1578076157, messages: 0, members joined 0 
time: 1578076162, messages: 0, members joined 0 
time: 1578076167, messages: 0, members joined 0 
time: 1578076172, messages: 0, members joined 0 
time: 1578076177, messages: 0, members joined 0 
time: 1578076182, messages: 0, members joined 0 
time: 1578076187, messages: 0, members joined 0 
time: 1578076192, messages: 0, members joined 0 
time: 1578076197, messages: 0, members joined 0 
time: 1578076202, messages: 0, members joined 0 
time: 1578076207, messages: 0, members joined 0 
time: 1578076212, messages: 0, members joined 0 
time: 1578076217, messages: 0, members joined 0 
time: 1578076222, messages: 0, members joined 0 
time: 1578076227, messages: 0, members joined 0 
time: 1578076232, messages: 0, members joined 0 
time: 1578076237, messages: 0, members joined 0 
time: 1578076242, messages: 0, members joined 0 
time: 1578076247, messages: 0, members joined 0 
time: 1578076252, messages: 0, members joined 0 
time: 1578076257, messages: 0, members joined 0 
time: 1578076262, messages: 0, members joined 0 
time: 1578076267, messages: 0, members joined 0 
time: 1578076278, messages: 0, members joined 0 
time: 1578076283, messages: 1, members joined 0 
time: 1578076288, messages: 0, members joined 0 
time: 1578076293, messages: 0, members joined 0 
time: 1578076298, messages: 0, members joined 0 
time: 1578076303, messages: 0, members joined 0 
time: 1578076308, messages: 0, members joined 0 
time: 1578076313, messages: 0, members joined 0 
time: 1578076318, messages: 0, members joined 0 
time: 1578076323, messages: 0, members joined 0 
time: 1578076328, messages: 0, members joined 0 
time: 1578076333, messages: 0, members joined 0 
time: 1578076338, messages: 0, members joined 0 
time: 1578076343, messages: 0, members joined 0 
time: 1578076348, messages: 0, members joined 0 
time: 1578076353, messages: 0, members joined 0 
time: 1578076358, messages: 0, members joined 0 
time: 1578076363, messages: 0, members joined 0 
time: 1578076368, messages: 0, members joined 0 
time: 1578076373, messages: 0, members joined 0 
time: 1578076378, messages: 0, members joined 0 
time: 1578076383, messages: 0, members joined 0 
time: 1578076388, messages: 0, members joined 0 
time: 1578076393, messages: 0, members joined 0 
time: 1578076398, messages: 0, members joined 0 
time: 1578076403, messages: 0, members joined 0 
time: 1578076408, messages: 0, members joined 0 
time: 1578076413, messages: 0, members joined 0 
time: 1578076418, messages: 0, members joined 0 
time: 1578076423, messages: 0, members joined 0 
time: 1578076428, messages: 0, members joined 0 
time: 1578076433, messages: 0, members joined 0 
time: 1578076438, messages: 0, members joined 0 
time: 1578076443, messages: 0, members joined 0 
time: 1578076448, messages: 0, members joined 0 
time: 1578076453, messages: 0, members joined 0 
time: 1578076458, messages: 0, members joined 0 
time: 1578076463, messages: 0, members joined 0 
time: 1578076468, messages: 0, members joined 0 
time: 1578076473, messages: 0, members joined 0 
time: 1578076478, messages: 0, members joined 0 
time: 1578076483, messages: 0, members joined 0 
time: 1578076489, messages: 0, members joined 0 
time: 1578076494, messages: 0, members joined 0 
time: 1578076499, messages: 0, members joined 0 
time: 1578076504, messages: 0, members joined 0 
time: 1578076509, messages: 0, members joined 0 
time: 1578076514, messages: 0, members joined 0 
time: 1578076519, messages: 0, members joined 0 
time: 1578076524, messages: 0, members joined 0 
time: 1578076529, messages: 0, members joined 0 
time: 1578076534, messages: 0, members joined 0 
time: 1578076539, messages: 0, members joined 0 
time: 1578076544, messages: 0, members joined 0 
time: 1578076549, messages: 0, members joined 0 
time: 1578076554, messages: 0, members joined 0 
time: 1578076559, messages: 0, members joined 0 
time: 1578076564, messages: 0, members joined 0 
time: 1578076569, messages: 0, members joined 0 
time: 1578076574, messages: 0, members joined 0 
time: 1578076579, messages: 0, members joined 0 
time: 1578076584, messages: 0, members joined 0 
time: 1578076589, messages: 0, members joined 0 
time: 1578076594, messages: 0, members joined 0 
time: 1578076599, messages: 0, members joined 0 
time: 1578076604, messages: 0, members joined 0 
time: 1578076609, messages: 0, members joined 0 
time: 1578076614, messages: 0, members joined 0 
time: 1578076619, messages: 0, members joined 0 
time: 1578076624, messages: 0, members joined 0 
time: 1578076629, messages: 0, members joined 0 
time: 1578076634, messages: 0, members joined 0 
time: 1578076639, messages: 0, members joined 0 
time: 1578076644, messages: 0, members joined 0 
time: 1578076649, messages: 0, members joined 0 
time: 1578076654, messages: 0, members joined 0 
time: 1578076659, messages: 0, members joined 0 
time: 1578076664, messages: 0, members joined 0 
time: 1578076669, messages: 0, members joined 0 
time: 1578076674, messages: 0, members joined 0 
time: 1578076679, messages: 0, members joined 0 
time: 1578076684, messages: 0, members joined 0 
time: 1578076689, messages: 0, members joined 0 
time: 1578076694, messages: 0, members joined 0 
time: 1578076699, messages: 0, members joined 0 
time: 1578076704, messages: 0, members joined 0 
time: 1578076709, messages: 0, members joined 0 
time: 1578076714, messages: 0, members joined 0 
time: 1578076719, messages: 0, members joined 0 
time: 1578076724, messages: 0, members joined 0 
time: 1578076729, messages: 0, members joined 0 
time: 1578076734, messages: 0, members joined 0 
time: 1578076739, messages: 0, members joined 0 
time: 1578076744, messages: 0, members joined 0 
time: 1578076749, messages: 0, members joined 0 
time: 1578076754, messages: 0, members joined 0 
time: 1578076759, messages: 0, members joined 0 
time: 1578076764, messages: 0, members joined 0 
time: 1578076769, messages: 0, members joined 0 
time: 1578076774, messages: 0, members joined 0 
time: 1578076779, messages: 0, members joined 0 
time: 1578076784, messages: 0, members joined 0 
time: 1578077090, messages: 0, members joined 0 
time: 1578077095, messages: 1, members joined 0 
time: 1578077100, messages: 0, members joined 0 
time: 1578077105, messages: 0, members joined 0 
time: 1578077110, messages: 0, members joined 0 
time: 1578077115, messages: 0, members joined 0 
time: 1578077120, messages: 0, members joined 0 
time: 1578077125, messages: 0, members joined 0 
time: 1578077130, messages: 0, members joined 0 
time: 1578077135, messages: 0, members joined 0 
time: 1578077140, messages: 0, members joined 0 
time: 1578077145, messages: 0, members joined 0 
time: 1578077150, messages: 0, members joined 0 
time: 1578077155, messages: 0, members joined 0 
time: 1578077160, messages: 0, members joined 0 
time: 1578077165, messages: 0, members joined 0 
time: 1578077170, messages: 0, members joined 0 
time: 1578077175, messages: 0, members joined 0 
time: 1578077180, messages: 0, members joined 0 
time: 1578077185, messages: 0, members joined 0 
time: 1578077190, messages: 0, members joined 0 
time: 1578077195, messages: 0, members joined 0 
time: 1578077200, messages: 0, members joined 0 
time: 1578077205, messages: 0, members joined 0 
time: 1578077210, messages: 0, members joined 0 
time: 1578077215, messages: 0, members joined 0 
time: 1578077220, messages: 0, members joined 0 
time: 1578077225, messages: 0, members joined 0 
time: 1578077230, messages: 0, members joined 0 
time: 1578077235, messages: 0, members joined 0 
time: 1578077240, messages: 0, members joined 0 
time: 1578077245, messages: 0, members joined 0 
time: 1578077250, messages: 0, members joined 0 
time: 1578077255, messages: 0, members joined 0 
time: 1578077260, messages: 0, members joined 0 
time: 1578077265, messages: 0, members joined 0 
time: 1578077270, messages: 0, members joined 0 
time: 1578077275, messages: 0, members joined 0 
time: 1578077280, messages: 0, members joined 0 
time: 1578077285, messages: 0, members joined 0 
time: 1578077290, messages: 0, members joined 0 
time: 1578077295, messages: 0, members joined 0 
time: 1578077300, messages: 0, members joined 0 
time: 1578077305, messages: 0, members joined 0 
time: 1578077311, messages: 0, members joined 0 
time: 1578077316, messages: 0, members joined 0 
time: 1578077321, messages: 0, members joined 0 
time: 1578077326, messages: 0, members joined 0 
time: 1578077331, messages: 0, members joined 0 
time: 1578077336, messages: 0, members joined 0 
time: 1578077341, messages: 0, members joined 0 
time: 1578077346, messages: 0, members joined 0 
time: 1578077351, messages: 0, members joined 0 
time: 1578077356, messages: 0, members joined 0 
time: 1578077361, messages: 0, members joined 0 
time: 1578077366, messages: 0, members joined 0 
time: 1578077371, messages: 0, members joined 0 
time: 1578077376, messages: 0, members joined 0 
time: 1578077381, messages: 0, members joined 0 
time: 1578077386, messages: 0, members joined 0 
time: 1578077391, messages: 0, members joined 0 
time: 1578077396, messages: 0, members joined 0 
time: 1578077401, messages: 0, members joined 0 
time: 1578077406, messages: 0, members joined 0 
time: 1578077411, messages: 0, members joined 0 
time: 1578077416, messages: 0, members joined 0 
time: 1578077433, messages: 2, members joined 0 
time: 1578077438, messages: 1, members joined 0 
time: 1578077443, messages: 2, members joined 0 
time: 1578077448, messages: 0, members joined 0 
time: 1578077453, messages: 0, members joined 0 
time: 1578077458, messages: 0, members joined 0 
time: 1578077463, messages: 0, members joined 0 
time: 1578077468, messages: 0, members joined 0 
time: 1578077473, messages: 0, members joined 0 
time: 1578077478, messages: 0, members joined 0 
time: 1578077483, messages: 0, members joined 0 
time: 1578077488, messages: 0, members joined 0 
time: 1578077493, messages: 0, members joined 0 
time: 1578077498, messages: 0, members joined 0 
time: 1578077503, messages: 0, members joined 0 
time: 1578077508, messages: 0, members joined 0 
time: 1578077513, messages: 0, members joined 0 
time: 1578077518, messages: 0, members joined 0 
time: 1578077523, messages: 0, members joined 0 
time: 1578077528, messages: 0, members joined 0 
time: 1578077533, messages: 0, members joined 0 
time: 1578077538, messages: 0, members joined 0 
time: 1578077543, messages: 0, members joined 0 
time: 1578077548, messages: 0, members joined 0 
time: 1578077553, messages: 0, members joined 0 
time: 1578077558, messages: 0, members joined 0 
time: 1578077563, messages: 0, members joined 0 
time: 1578077568, messages: 0, members joined 0 
time: 1578077573, messages: 0, members joined 0 
time: 1578077578, messages: 0, members joined 0 
time: 1578077584, messages: 0, members joined 0 
time: 1578077589, messages: 0, members joined 0 
time: 1578077594, messages: 0, members joined 0 
time: 1578077599, messages: 0, members joined 0 
time: 1578077604, messages: 0, members joined 0 
time: 1578077609, messages: 0, members joined 0 
time: 1578077614, messages: 0, members joined 0 
time: 1578077619, messages: 0, members joined 0 
time: 1578077624, messages: 0, members joined 0 
time: 1578077629, messages: 0, members joined 0 
time: 1578077634, messages: 0, members joined 0 
time: 1578077639, messages: 0, members joined 0 
time: 1578077644, messages: 0, members joined 0 
time: 1578077649, messages: 0, members joined 0 
time: 1578077654, messages: 0, members joined 0 
time: 1578077659, messages: 0, members joined 0 
time: 1578077664, messages: 0, members joined 0 
time: 1578077669, messages: 0, members joined 0 
time: 1578077674, messages: 0, members joined 0 
time: 1578077679, messages: 0, members joined 0 
time: 1578077684, messages: 0, members joined 0 
time: 1578077689, messages: 0, members joined 0 
time: 1578077694, messages: 0, members joined 0 
time: 1578077699, messages: 0, members joined 0 
time: 1578077704, messages: 0, members joined 0 
time: 1578077709, messages: 0, members joined 0 
time: 1578077714, messages: 0, members joined 0 
time: 1578077719, messages: 0, members joined 0 
time: 1578077724, messages: 0, members joined 0 
time: 1578077729, messages: 0, members joined 0 
time: 1578077734, messages: 0, members joined 0 
time: 1578077739, messages: 0, members joined 0 
time: 1578077744, messages: 0, members joined 0 
time: 1578077749, messages: 0, members joined 0 
time: 1578077754, messages: 0, members joined 0 
time: 1578077759, messages: 0, members joined 0 
time: 1578077764, messages: 0, members joined 0 
time: 1578077769, messages: 0, members joined 0 
time: 1578077774, messages: 0, members joined 0 
time: 1578077779, messages: 0, members joined 0 
time: 1578077784, messages: 0, members joined 0 
time: 1578077789, messages: 0, members joined 0 
time: 1578077794, messages: 0, members joined 0 
time: 1578077799, messages: 0, members joined 0 
time: 1578077804, messages: 0, members joined 0 
time: 1578077810, messages: 0, members joined 0 
time: 1578077815, messages: 0, members joined 0 
time: 1578077820, messages: 0, members joined 0 
time: 1578077825, messages: 0, members joined 0 
time: 1578077830, messages: 0, members joined 0 
time: 1578077835, messages: 0, members joined 0 
time: 1578077840, messages: 0, members joined 0 
time: 1578077845, messages: 0, members joined 0 
time: 1578077850, messages: 0, members joined 0 
time: 1578077855, messages: 0, members joined 0 
time: 1578077860, messages: 0, members joined 0 
time: 1578077865, messages: 0, members joined 0 
time: 1578077870, messages: 0, members joined 0 
time: 1578077875, messages: 0, members joined 0 
time: 1578077880, messages: 0, members joined 0 
time: 1578077885, messages: 0, members joined 0 
time: 1578077890, messages: 0, members joined 0 
time: 1578077895, messages: 0, members joined 0 
time: 1578077900, messages: 0, members joined 0 
time: 1578077905, messages: 0, members joined 0 
time: 1578077910, messages: 0, members joined 0 
time: 1578077915, messages: 0, members joined 0 
time: 1578077920, messages: 0, members joined 0 
time: 1578077925, messages: 0, members joined 0 
time: 1578077930, messages: 0, members joined 0 
time: 1578077935, messages: 0, members joined 0 
time: 1578077940, messages: 0, members joined 0 
time: 1578077945, messages: 0, members joined 0 
time: 1578077950, messages: 0, members joined 0 
time: 1578077955, messages: 0, members joined 0 
time: 1578077960, messages: 0, members joined 0 
time: 1578077965, messages: 0, members joined 0 
time: 1578077970, messages: 0, members joined 0 
time: 1578077975, messages: 0, members joined 0 
time: 1578077980, messages: 0, members joined 0 
time: 1578077985, messages: 0, members joined 0 
time: 1578077990, messages: 0, members joined 0 
time: 1578077995, messages: 0, members joined 0 
time: 1578078000, messages: 0, members joined 0 
time: 1578078005, messages: 0, members joined 0 
time: 1578078010, messages: 0, members joined 0 
time: 1578078015, messages: 0, members joined 0 
time: 1578078020, messages: 0, members joined 0 
time: 1578078025, messages: 0, members joined 0 
time: 1578078031, messages: 0, members joined 0 
time: 1578078036, messages: 0, members joined 0 
time: 1578078041, messages: 0, members joined 0 
time: 1578078046, messages: 0, members joined 0 
time: 1578078051, messages: 0, members joined 0 
time: 1578078056, messages: 0, members joined 0 
time: 1578078061, messages: 0, members joined 0 
time: 1578078066, messages: 0, members joined 0 
time: 1578078071, messages: 0, members joined 0 
time: 1578078076, messages: 0, members joined 0 
time: 1578078081, messages: 0, members joined 0 
time: 1578078086, messages: 0, members joined 0 
time: 1578078091, messages: 0, members joined 0 
time: 1578078096, messages: 0, members joined 0 
time: 1578078101, messages: 0, members joined 0 
time: 1578078106, messages: 0, members joined 0 
time: 1578078111, messages: 0, members joined 0 
time: 1578078116, messages: 0, members joined 0 
time: 1578078121, messages: 0, members joined 0 
time: 1578078126, messages: 0, members joined 0 
time: 1578078131, messages: 0, members joined 0 
time: 1578078136, messages: 0, members joined 0 
time: 1578078141, messages: 0, members joined 0 
time: 1578078146, messages: 0, members joined 0 
time: 1578078151, messages: 0, members joined 0 
time: 1578078156, messages: 0, members joined 0 
time: 1578078161, messages: 0, members joined 0 
time: 1578078166, messages: 0, members joined 0 
time: 1578078171, messages: 0, members joined 0 
time: 1578078176, messages: 0, members joined 0 
time: 1578078181, messages: 0, members joined 0 
time: 1578078186, messages: 0, members joined 0 
time: 1578078191, messages: 0, members joined 0 
time: 1578078196, messages: 0, members joined 0 
time: 1578078201, messages: 0, members joined 0 
time: 1578078206, messages: 0, members joined 0 
time: 1578078211, messages: 0, members joined 0 
time: 1578078216, messages: 0, members joined 0 
time: 1578078221, messages: 0, members joined 0 
time: 1578078226, messages: 0, members joined 0 
time: 1578078231, messages: 0, members joined 0 
time: 1578078236, messages: 0, members joined 0 
time: 1578078241, messages: 0, members joined 0 
time: 1578078246, messages: 0, members joined 0 
time: 1578078252, messages: 0, members joined 0 
time: 1578078257, messages: 0, members joined 0 
time: 1578078262, messages: 0, members joined 0 
time: 1578078267, messages: 0, members joined 0 
time: 1578078272, messages: 0, members joined 0 
time: 1578078277, messages: 0, members joined 0 
time: 1578078282, messages: 0, members joined 0 
time: 1578078287, messages: 0, members joined 0 
time: 1578078292, messages: 0, members joined 0 
time: 1578078297, messages: 0, members joined 0 
time: 1578078302, messages: 0, members joined 0 
time: 1578078307, messages: 0, members joined 0 
time: 1578078312, messages: 0, members joined 0 
time: 1578078317, messages: 0, members joined 0 
time: 1578078322, messages: 0, members joined 0 
time: 1578078327, messages: 0, members joined 0 
time: 1578078332, messages: 0, members joined 0 
time: 1578078337, messages: 0, members joined 0 
time: 1578078342, messages: 0, members joined 0 
time: 1578078347, messages: 0, members joined 0 
time: 1578078352, messages: 0, members joined 0 
time: 1578078357, messages: 0, members joined 0 
time: 1578078362, messages: 0, members joined 0 
time: 1578078367, messages: 0, members joined 0 
time: 1578078372, messages: 0, members joined 0 
time: 1578078377, messages: 0, members joined 0 
time: 1578078382, messages: 0, members joined 0 
time: 1578078387, messages: 0, members joined 0 
time: 1578078392, messages: 0, members joined 0 
time: 1578078397, messages: 0, members joined 0 
time: 1578078402, messages: 0, members joined 0 
time: 1578078407, messages: 0, members joined 0 
time: 1578078412, messages: 0, members joined 0 
time: 1578078417, messages: 0, members joined 0 
time: 1578078422, messages: 0, members joined 0 
time: 1578078427, messages: 0, members joined 0 
time: 1578078432, messages: 0, members joined 0 
time: 1578078437, messages: 0, members joined 0 
time: 1578078442, messages: 0, members joined 0 
time: 1578078447, messages: 0, members joined 0 
time: 1578078452, messages: 0, members joined 0 
time: 1578078457, messages: 0, members joined 0 
time: 1578078462, messages: 0, members joined 0 
time: 1578078467, messages: 0, members joined 0 
time: 1578078472, messages: 0, members joined 0 
time: 1578078477, messages: 0, members joined 0 
time: 1578078482, messages: 0, members joined 0 
time: 1578078487, messages: 0, members joined 0 
time: 1578078493, messages: 0, members joined 0 
time: 1578078498, messages: 0, members joined 0 
time: 1578078503, messages: 0, members joined 0 
time: 1578078508, messages: 0, members joined 0 
time: 1578078513, messages: 0, members joined 0 
time: 1578078518, messages: 0, members joined 0 
time: 1578078523, messages: 0, members joined 0 
time: 1578078528, messages: 0, members joined 0 
time: 1578078533, messages: 0, members joined 0 
time: 1578078538, messages: 0, members joined 0 
time: 1578078543, messages: 0, members joined 0 
time: 1578078548, messages: 0, members joined 0 
time: 1578078553, messages: 0, members joined 0 
time: 1578078558, messages: 0, members joined 0 
time: 1578078563, messages: 0, members joined 0 
time: 1578078568, messages: 0, members joined 0 
time: 1578078573, messages: 0, members joined 0 
time: 1578078578, messages: 0, members joined 0 
time: 1578078583, messages: 0, members joined 0 
time: 1578078588, messages: 0, members joined 0 
time: 1578078593, messages: 0, members joined 0 
time: 1578078598, messages: 0, members joined 0 
time: 1578078603, messages: 0, members joined 0 
time: 1578078608, messages: 0, members joined 0 
time: 1578078613, messages: 0, members joined 0 
time: 1578078618, messages: 0, members joined 0 
time: 1578078623, messages: 0, members joined 0 
time: 1578078628, messages: 0, members joined 0 
time: 1578078633, messages: 0, members joined 0 
time: 1578078638, messages: 0, members joined 0 
time: 1578078643, messages: 0, members joined 0 
time: 1578078648, messages: 0, members joined 0 
time: 1578078653, messages: 0, members joined 0 
time: 1578078658, messages: 0, members joined 0 
time: 1578078663, messages: 0, members joined 0 
time: 1578078668, messages: 0, members joined 0 
time: 1578078673, messages: 0, members joined 0 
time: 1578078678, messages: 0, members joined 0 
time: 1578078683, messages: 0, members joined 0 
time: 1578078688, messages: 0, members joined 0 
time: 1578078693, messages: 0, members joined 0 
time: 1578078698, messages: 0, members joined 0 
time: 1578078703, messages: 0, members joined 0 
time: 1578078708, messages: 0, members joined 0 
time: 1578078713, messages: 0, members joined 0 
time: 1578078719, messages: 0, members joined 0 
time: 1578078724, messages: 0, members joined 0 
time: 1578078729, messages: 0, members joined 0 
time: 1578078734, messages: 0, members joined 0 
time: 1578078739, messages: 0, members joined 0 
time: 1578078744, messages: 0, members joined 0 
time: 1578078749, messages: 0, members joined 0 
time: 1578078754, messages: 0, members joined 0 
time: 1578078759, messages: 0, members joined 0 
time: 1578078764, messages: 0, members joined 0 
time: 1578078769, messages: 0, members joined 0 
time: 1578078774, messages: 0, members joined 0 
time: 1578078779, messages: 0, members joined 0 
time: 1578078784, messages: 0, members joined 0 
time: 1578078789, messages: 0, members joined 0 
time: 1578078794, messages: 0, members joined 0 
time: 1578078799, messages: 0, members joined 0 
time: 1578078804, messages: 0, members joined 0 
time: 1578078809, messages: 0, members joined 0 
time: 1578078814, messages: 0, members joined 0 
time: 1578078819, messages: 0, members joined 0 
time: 1578078824, messages: 0, members joined 0 
time: 1578078829, messages: 0, members joined 0 
time: 1578078834, messages: 0, members joined 0 
time: 1578078839, messages: 0, members joined 0 
time: 1578078844, messages: 0, members joined 0 
time: 1578078849, messages: 0, members joined 0 
time: 1578078854, messages: 0, members joined 0 
time: 1578078859, messages: 0, members joined 0 
time: 1578078864, messages: 0, members joined 0 
time: 1578078869, messages: 0, members joined 0 
time: 1578078874, messages: 0, members joined 0 
time: 1578078879, messages: 0, members joined 0 
time: 1578078884, messages: 0, members joined 0 
time: 1578078889, messages: 0, members joined 0 
time: 1578078894, messages: 0, members joined 0 
time: 1578078899, messages: 0, members joined 0 
time: 1578078904, messages: 0, members joined 0 
time: 1578078909, messages: 0, members joined 0 
time: 1578078914, messages: 0, members joined 0 
time: 1578078919, messages: 0, members joined 0 
time: 1578078924, messages: 0, members joined 0 
time: 1578078929, messages: 0, members joined 0 
time: 1578078934, messages: 0, members joined 0 
time: 1578078939, messages: 0, members joined 0 
time: 1578078944, messages: 0, members joined 0 
time: 1578078950, messages: 0, members joined 0 
time: 1578078955, messages: 0, members joined 0 
time: 1578078960, messages: 0, members joined 0 
time: 1578078965, messages: 0, members joined 0 
time: 1578078970, messages: 0, members joined 0 
time: 1578078975, messages: 0, members joined 0 
time: 1578078980, messages: 0, members joined 0 
time: 1578078985, messages: 0, members joined 0 
time: 1578078990, messages: 0, members joined 0 
time: 1578078995, messages: 0, members joined 0 
time: 1578079000, messages: 0, members joined 0 
time: 1578079005, messages: 0, members joined 0 
time: 1578079010, messages: 0, members joined 0 
time: 1578079015, messages: 0, members joined 0 
time: 1578079020, messages: 0, members joined 0 
time: 1578079025, messages: 0, members joined 0 
time: 1578079030, messages: 0, members joined 0 
time: 1578079035, messages: 0, members joined 0 
time: 1578079040, messages: 0, members joined 0 
time: 1578079045, messages: 0, members joined 0 
time: 1578079050, messages: 0, members joined 0 
time: 1578079055, messages: 0, members joined 0 
time: 1578079060, messages: 0, members joined 0 
time: 1578079065, messages: 0, members joined 0 
time: 1578079070, messages: 0, members joined 0 
time: 1578079075, messages: 0, members joined 0 
time: 1578079080, messages: 0, members joined 0 
time: 1578079085, messages: 0, members joined 0 
time: 1578079090, messages: 0, members joined 0 
time: 1578079095, messages: 0, members joined 0 
time: 1578079100, messages: 0, members joined 0 
time: 1578079105, messages: 0, members joined 0 
time: 1578079110, messages: 0, members joined 0 
time: 1578079115, messages: 0, members joined 0 
time: 1578079120, messages: 0, members joined 0 
time: 1578079125, messages: 0, members joined 0 
time: 1578079130, messages: 0, members joined 0 
time: 1578079135, messages: 0, members joined 0 
time: 1578079140, messages: 0, members joined 0 
time: 1578079145, messages: 0, members joined 0 
time: 1578079150, messages: 0, members joined 0 
time: 1578079155, messages: 0, members joined 0 
time: 1578079160, messages: 0, members joined 0 
time: 1578079165, messages: 0, members joined 0 
time: 1578079170, messages: 0, members joined 0 
time: 1578079175, messages: 0, members joined 0 
time: 1578079180, messages: 0, members joined 0 
time: 1578079186, messages: 0, members joined 0 
time: 1578079191, messages: 0, members joined 0 
time: 1578079196, messages: 0, members joined 0 
time: 1578079201, messages: 0, members joined 0 
time: 1578079206, messages: 0, members joined 0 
time: 1578079211, messages: 0, members joined 0 
time: 1578079216, messages: 0, members joined 0 
time: 1578079221, messages: 0, members joined 0 
time: 1578079226, messages: 0, members joined 0 
time: 1578079231, messages: 0, members joined 0 
time: 1578079236, messages: 1, members joined 0 
time: 1578079241, messages: 0, members joined 0 
time: 1578079246, messages: 0, members joined 0 
time: 1578079251, messages: 0, members joined 0 
time: 1578079256, messages: 0, members joined 0 
time: 1578079261, messages: 0, members joined 0 
time: 1578079266, messages: 0, members joined 0 
time: 1578079271, messages: 0, members joined 0 
time: 1578079276, messages: 0, members joined 0 
time: 1578079281, messages: 0, members joined 0 
time: 1578079286, messages: 0, members joined 0 
time: 1578079291, messages: 0, members joined 0 
time: 1578079296, messages: 0, members joined 0 
time: 1578079301, messages: 0, members joined 0 
time: 1578079306, messages: 0, members joined 0 
time: 1578079311, messages: 0, members joined 0 
time: 1578079316, messages: 0, members joined 0 
time: 1578079321, messages: 0, members joined 0 
time: 1578079326, messages: 0, members joined 0 
time: 1578079331, messages: 0, members joined 0 
time: 1578079336, messages: 0, members joined 0 
time: 1578079341, messages: 0, members joined 0 
time: 1578079346, messages: 0, members joined 0 
time: 1578079351, messages: 0, members joined 0 
time: 1578079356, messages: 0, members joined 0 
time: 1578079361, messages: 0, members joined 0 
time: 1578079366, messages: 0, members joined 0 
time: 1578079371, messages: 0, members joined 0 
time: 1578079376, messages: 0, members joined 0 
time: 1578079381, messages: 0, members joined 0 
time: 1578079386, messages: 0, members joined 0 
time: 1578079391, messages: 0, members joined 0 
time: 1578079396, messages: 0, members joined 0 
time: 1578079401, messages: 0, members joined 0 
time: 1578079406, messages: 0, members joined 0 
time: 1578079411, messages: 0, members joined 0 
time: 1578079416, messages: 0, members joined 0 
time: 1578079421, messages: 0, members joined 0 
time: 1578079426, messages: 0, members joined 0 
time: 1578079432, messages: 0, members joined 0 
time: 1578079437, messages: 0, members joined 0 
time: 1578079442, messages: 0, members joined 0 
time: 1578079447, messages: 0, members joined 0 
time: 1578079452, messages: 0, members joined 0 
time: 1578079457, messages: 0, members joined 0 
time: 1578079462, messages: 0, members joined 0 
time: 1578079467, messages: 0, members joined 0 
time: 1578079472, messages: 0, members joined 0 
time: 1578079477, messages: 0, members joined 0 
time: 1578079482, messages: 0, members joined 0 
time: 1578079487, messages: 0, members joined 0 
time: 1578079492, messages: 0, members joined 0 
time: 1578079497, messages: 0, members joined 0 
time: 1578079502, messages: 0, members joined 0 
time: 1578079507, messages: 0, members joined 0 
time: 1578079512, messages: 0, members joined 0 
time: 1578079517, messages: 0, members joined 0 
time: 1578079522, messages: 0, members joined 0 
time: 1578079527, messages: 0, members joined 0 
time: 1578079532, messages: 0, members joined 0 
time: 1578079537, messages: 0, members joined 0 
time: 1578079542, messages: 0, members joined 0 
time: 1578079547, messages: 0, members joined 0 
